,dataset,start_age,end_age,sex,tissue,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
0,droplet,24m,30m,male,Kidney,Akr1c21,17.878219604492188,7.104028476589974e-09,0.0017117724055424333,0.0020490786992013454,0.0
1,droplet,24m,30m,male,Kidney,Slc12a1,17.482219696044922,3.257629499486825e-09,0.0005966336466372013,0.002478283131495118,2.3606444618528014e-68
2,droplet,24m,30m,male,Kidney,Timp3,15.932404518127441,1.6916153811052936e-08,0.0010579348308965564,0.001245922758243978,0.0
3,droplet,24m,30m,male,Kidney,Spink3,15.628938674926758,7.925944345288372e-08,0.00401639100164175,0.004533448256552219,0.0
4,droplet,24m,30m,male,Kidney,Calml4,15.518572807312012,9.33637522848585e-09,0.00043830944923684,0.0005079015390947461,0.0
5,droplet,24m,30m,male,Kidney,Hnf4a,15.215368270874023,4.094030003898297e-09,0.00015578995225951076,0.00022968155099079013,0.0
6,droplet,24m,30m,male,Kidney,Aldob,14.767964363098145,9.322714333848126e-08,0.00260104238986969,0.002803180366754532,0.0
7,droplet,24m,30m,male,Kidney,Glod5,14.293678283691406,3.6667633374065645e-09,7.365925557678565e-05,0.00014352421567309648,2.6490223247182405e-252
8,droplet,24m,30m,male,Kidney,Dnase1,14.277020454406738,2.8620050329664082e-08,0.0005681944312527776,0.0012145807268097997,6.128802049863334e-267
9,droplet,24m,30m,male,Kidney,Slc27a2,14.14586353302002,5.744124464968081e-08,0.0010412633419036865,0.0014105605660006404,0.0
10,droplet,24m,30m,male,Kidney,Hpd,14.123309135437012,3.796004399703179e-09,6.77611751598306e-05,0.00021297219791449606,4.820968847470807e-108
11,droplet,24m,30m,male,Kidney,Spp2,13.940187454223633,1.6303946637208355e-08,0.00025629138690419495,0.0006821992574259639,1.822555936302379e-169
12,droplet,24m,30m,male,Kidney,Tmem27,13.831094741821289,9.908371367828295e-08,0.0014440463855862617,0.0017024045810103416,0.0
13,droplet,24m,30m,male,Kidney,BC024386,13.526520729064941,4.929624264349286e-09,5.818223507958464e-05,0.0001370053505524993,5.145221003946792e-168
14,droplet,24m,30m,male,Kidney,Pah,13.480583190917969,3.193762410091949e-08,0.0003650700091384351,0.0004638656973838806,0.0
15,droplet,24m,30m,male,Kidney,Gpx3,13.295337677001953,1.5795346826052992e-06,0.015879061073064804,0.019498255103826523,0.0
16,droplet,24m,30m,male,Kidney,Dleu7,13.28112506866455,3.3173523927843007e-09,3.303236371721141e-05,8.398519275942817e-05,1.5796611523436282e-102
17,droplet,24m,30m,male,Kidney,Sod3,13.222417831420898,1.989503672916726e-08,0.00019015638099517673,0.0002737723116297275,0.0
18,droplet,24m,30m,male,Kidney,Hsd11b2,13.175104141235352,3.043436436200864e-08,0.00028150106663815677,0.001303674653172493,3.720961595660532e-54
19,droplet,24m,30m,male,Kidney,Cyp2d26,13.145167350769043,8.607179857733627e-09,7.798318983986974e-05,0.0002012143231695518,8.853022362777098e-160
20,droplet,24m,30m,male,Kidney,Mal,13.070176124572754,2.2632994145510565e-08,0.00019465979130472988,0.000453463988378644,6.847283803634838e-219
21,droplet,24m,30m,male,Kidney,Slc22a8,13.06164836883545,3.158558214977347e-08,0.0002700539189390838,0.00043023377656936646,0.0
22,droplet,24m,30m,male,Kidney,Slc34a1,13.054811477661133,2.4488241479048156e-07,0.0020837674383074045,0.002378534758463502,0.0
